Id,Education,Marital_Status,Income,Children,NumWebVisitsMonth,Response,Complain,SegmentLabel
1044,Graduation,Together,58398.0,0,4,0,0,Loyal
9274,Master,Married,80950.0,0,2,0,0,Champions
9076,PhD,Married,30732.0,1,8,0,0,Loyal
4947,2n Cycle,Single,89572.0,0,4,1,0,Champions
10176,Graduation,Single,57107.0,1,8,1,0,Champions
3507,Graduation,Single,76467.0,1,6,1,0,Loyal
9235,Graduation,Single,,2,7,0,0,Promising
10341,Graduation,Together,51315.0,0,2,0,0,Loyal
2639,Graduation,Single,43602.0,2,6,0,0,Promising
6201,Graduation,Single,38643.0,2,7,0,1,Promising
7397,Graduation,Single,49090.0,1,7,0,0,Champions
2181,Graduation,Married,70617.0,0,2,0,0,Loyal
1204,PhD,Married,67536.0,1,8,0,0,Champions
1170,Graduation,Married,27573.0,1,8,0,0,Loyal
8812,2n Cycle,Divorced,13533.0,1,7,0,0,Promising
4690,Graduation,Married,50725.0,1,8,0,0,Champions
1715,Graduation,Together,25851.0,1,7,0,0,Promising
10821,Graduation,Married,57113.0,2,7,0,0,Loyal
6543,Master,Together,62847.0,0,2,0,0,Loyal
7119,Graduation,Single,68627.0,0,1,0,0,Loyal
3518,Graduation,Married,25271.0,1,9,0,0,Promising
1245,Graduation,Single,63810.0,1,8,0,0,Champions
2561,Graduation,Single,63810.0,1,8,0,0,Champions
9624,PhD,Together,65488.0,0,1,0,0,Loyal
10509,Master,Single,36927.0,2,8,0,0,Loyal
7629,Graduation,Married,22108.0,2,7,0,0,Promising
7875,Graduation,Married,72025.0,0,2,1,0,Champions
2815,Graduation,Married,33183.0,1,7,0,0,Loyal
2936,Master,Together,23661.0,1,7,0,0,Promising
3665,2n Cycle,Together,25315.0,1,8,0,0,Promising
10888,Graduation,Single,45938.0,0,6,0,0,Loyal
6637,Graduation,Single,66951.0,0,1,0,0,Loyal
5077,Graduation,Together,77298.0,1,3,0,0,Champions
6173,Graduation,Together,77298.0,1,3,0,0,Champions
3969,Master,Together,43018.0,1,5,0,0,Promising
4580,Graduation,Married,75759.0,0,5,1,0,Champions
663,PhD,Single,33996.0,0,4,0,0,Promising
8299,PhD,Single,33996.0,0,4,0,0,Promising
8945,Graduation,Divorced,54137.0,1,6,0,0,Loyal
10870,Graduation,Married,61223.0,1,5,0,0,Champions
1184,PhD,Divorced,69674.0,2,5,0,0,Champions
6141,Master,Single,49494.0,1,7,0,0,Loyal
8825,Graduation,Together,51195.0,2,8,0,0,Champions
2217,2n Cycle,Married,37284.0,2,6,0,0,Promising
4102,2n Cycle,Married,37284.0,2,6,0,0,Promising
4653,Graduation,Together,42011.0,1,8,0,0,Loyal
10092,Graduation,Divorced,70044.0,1,5,0,0,Champions
5788,Graduation,Together,46053.0,1,5,0,0,Loyal
4669,Basic,Married,24480.0,1,7,0,0,Loyal
6295,Graduation,Married,54233.0,1,8,0,0,Champions
7453,Graduation,Single,36130.0,1,4,1,0,Champions
10841,PhD,Together,56559.0,1,4,0,0,Loyal
821,Master,Single,92859.0,0,2,0,0,Champions
3933,Graduation,Together,44010.0,1,9,0,0,Champions
1225,Graduation,Married,80124.0,0,1,0,0,Champions
7059,Graduation,Married,80124.0,0,1,0,0,Champions
5633,Graduation,Married,50183.0,2,5,0,0,Loyal
843,Graduation,Married,64722.0,1,6,0,0,Champions
6211,PhD,Together,37395.0,1,6,0,0,Promising
7007,Master,Married,29543.0,2,7,0,0,Promising
9671,Graduation,Married,19514.0,2,8,1,0,Loyal
8975,Graduation,Married,19514.0,2,8,0,0,Loyal
6616,Graduation,Together,59481.0,1,2,0,0,Loyal
6248,Master,Single,91712.0,0,3,1,0,Champions
7428,Graduation,Together,80144.0,0,1,0,0,Champions
3075,PhD,Married,59973.0,0,1,0,0,Loyal
2937,PhD,Single,68352.0,1,6,0,0,Champions
203,Master,Single,81169.0,0,2,0,0,Champions
2021,Graduation,Married,61456.0,1,4,0,0,Champions
880,Basic,Together,22634.0,0,8,0,0,Promising
524,Basic,Together,22634.0,0,8,0,0,Promising
10837,Graduation,Married,23957.0,1,6,1,0,Promising
7011,Graduation,Married,33471.0,1,7,0,0,Loyal
4184,PhD,Together,52157.0,1,4,0,0,Loyal
7679,PhD,Single,30298.0,0,3,0,0,Promising
7485,PhD,Widow,56551.0,2,4,0,0,Loyal
7530,PhD,Widow,56551.0,2,4,0,0,Loyal
4369,Master,Absurd,65487.0,0,2,0,0,Champions
10652,Master,Together,65487.0,0,2,0,0,Champions
286,Graduation,Single,44213.0,2,6,0,0,Loyal
5922,PhD,Married,40344.0,1,7,0,0,Loyal
7250,Graduation,Together,57867.0,1,6,0,0,Champions
2478,Graduation,Married,25410.0,1,4,0,0,Promising
1160,Graduation,Married,13260.0,2,8,0,0,Promising
9214,Graduation,Married,42691.0,0,5,0,0,Loyal
273,Master,Married,36138.0,2,7,0,0,Loyal
851,Master,Married,57136.0,2,6,0,0,Champions
9729,Graduation,Widow,58275.0,2,7,0,0,Champions
9665,PhD,Divorced,54237.0,1,6,0,0,Loyal
2620,PhD,Married,34596.0,1,8,1,0,Promising
8254,PhD,Married,34596.0,1,8,0,0,Promising
3852,Master,Together,74881.0,2,5,0,0,Champions
1000,Master,Together,74881.0,2,5,0,0,Champions
3099,Graduation,Divorced,44267.0,2,9,0,0,Loyal
6318,Graduation,Married,68487.0,0,4,0,0,Champions
5396,Graduation,Married,68487.0,0,4,0,0,Champions
7966,Graduation,Single,80982.0,2,5,0,1,Champions
454,Graduation,Together,69508.0,1,6,0,0,Champions
309,PhD,Together,63342.0,1,6,0,0,Champions
3571,PhD,Together,63342.0,1,6,1,0,Champions
8395,Graduation,Single,82014.0,0,6,1,0,Champions
2591,Graduation,Widow,76320.0,1,2,0,0,Loyal
1640,Graduation,Divorced,64587.0,2,3,0,0,Loyal
810,Graduation,Married,74190.0,1,2,0,0,Loyal
9423,Master,Married,32765.0,1,5,0,0,Promising
4345,2n Cycle,Single,,2,7,0,0,Promising
89,2n Cycle,Married,22212.0,1,6,0,0,Loyal
5294,Graduation,Single,18358.0,1,7,0,0,Promising
1321,Graduation,Married,26067.0,1,8,0,0,Promising
2686,Basic,Together,22390.0,0,7,0,0,Promising
1215,Graduation,Together,70440.0,0,3,0,0,Champions
9283,Graduation,Single,60199.0,3,4,0,0,Promising
3120,Graduation,Together,38547.0,1,8,0,1,Promising
5868,Graduation,Married,19107.0,1,7,0,0,Promising
8143,PhD,Single,37929.0,0,7,1,0,Loyal
3479,Graduation,Single,16813.0,0,7,0,0,Promising
7214,Graduation,Married,62187.0,0,3,0,0,Champions
5543,Graduation,Together,57811.0,1,5,0,0,Champions
9347,Master,Together,50943.0,1,5,0,0,Promising
10160,Master,Together,50943.0,1,5,0,0,Promising
1406,Graduation,Single,53201.0,2,7,0,0,Champions
7019,Graduation,Together,54414.0,2,4,0,0,Loyal
2157,Graduation,Together,26290.0,2,6,0,0,Loyal
8939,Graduation,Divorced,61250.0,1,5,0,0,Champions
10250,Basic,Together,28389.0,0,7,0,0,Promising
1272,Master,Single,55250.0,1,5,0,0,Champions
3007,Graduation,Together,37758.0,2,8,0,0,Promising
5513,Graduation,Together,37758.0,2,8,0,0,Promising
679,PhD,Married,37633.0,2,9,0,0,Promising
8876,PhD,Together,33629.0,2,9,0,0,Loyal
10827,PhD,Married,36947.0,2,9,0,0,Loyal
7300,Graduation,Divorced,69142.0,1,5,0,0,Loyal
4268,Graduation,Married,53154.0,1,4,0,0,Promising
4603,PhD,Married,65695.0,1,4,0,0,Loyal
8659,PhD,Together,69805.0,1,2,0,0,Loyal
10708,2n Cycle,Single,36975.0,1,7,0,0,At Risk
1176,Graduation,Married,26228.0,1,8,0,0,At Risk
10380,Master,Married,37787.0,1,8,0,0,Promising
7037,PhD,Married,37087.0,1,6,0,0,Loyal
11096,2n Cycle,Together,57247.0,1,2,0,0,Promising
6374,PhD,Married,36930.0,1,8,0,0,Loyal
5552,Master,Divorced,48721.0,2,6,0,0,Loyal
2245,Master,Married,43641.0,2,6,0,0,Promising
6200,Graduation,Married,75903.0,1,3,0,0,Loyal
9904,Graduation,Married,71391.0,1,3,0,0,Loyal
10031,PhD,Married,16927.0,2,8,0,0,Promising
6642,Graduation,Divorced,27215.0,3,6,0,0,Promising
10882,Graduation,Married,53858.0,1,4,0,0,Loyal
5636,Graduation,Single,30983.0,0,8,1,0,Promising
8692,Graduation,Together,43462.0,2,8,0,0,Loyal
8091,Graduation,Married,63943.0,1,5,0,0,Loyal
8080,Graduation,Single,26816.0,0,4,0,0,At Risk
8370,2n Cycle,Together,75484.0,1,4,0,0,Loyal
4550,Master,Together,33564.0,1,5,0,0,Promising
3381,Master,Married,54348.0,2,6,0,0,Promising
10556,Graduation,Married,54984.0,1,7,0,0,Loyal
9467,Graduation,Single,34738.0,1,6,0,0,At Risk
2891,Graduation,Divorced,68118.0,1,6,0,0,Loyal
5011,Graduation,Divorced,68118.0,1,6,0,0,Loyal
8140,Graduation,Together,22682.0,1,4,0,0,Promising
11039,Graduation,Married,51948.0,1,5,0,0,Promising
78,Graduation,Married,25293.0,1,8,0,0,At Risk
5517,Graduation,Married,25293.0,1,8,0,0,At Risk
5290,PhD,Married,41551.0,2,8,0,0,Loyal
4128,PhD,Together,56067.0,1,5,0,0,Loyal
8534,Graduation,Married,67433.0,2,4,0,0,Loyal
9592,Graduation,Together,22010.0,1,8,0,0,At Risk
8957,2n Cycle,Single,64831.0,2,6,0,0,Champions
9308,Graduation,Married,62820.0,0,1,0,0,Loyal
544,Graduation,Married,62820.0,0,1,0,0,Loyal
5989,2n Cycle,Divorced,78353.0,1,8,0,0,Champions
635,Master,Married,57183.0,2,8,0,0,Loyal
6673,Graduation,Single,23478.0,0,8,0,0,Promising
1710,Graduation,Single,30168.0,1,9,0,0,Loyal
523,Graduation,Married,37155.0,1,5,0,0,Promising
8977,Basic,Single,16581.0,0,4,0,0,At Risk
9736,Graduation,Married,41850.0,2,8,0,0,Promising
1544,Master,Divorced,81380.0,0,2,0,0,Loyal
6575,Graduation,Together,56386.0,2,9,0,0,Loyal
6147,Graduation,Divorced,25818.0,1,7,0,0,At Risk
6354,Graduation,Together,15345.0,1,8,1,0,At Risk
4769,Master,Together,57954.0,2,7,0,0,Loyal
7540,Graduation,Married,50300.0,1,2,0,0,Promising
5247,PhD,Married,38725.0,2,4,0,0,At Risk
5987,2n Cycle,Together,10404.0,1,5,0,0,At Risk
9960,Basic,Single,26868.0,1,7,0,0,At Risk
10972,Graduation,Widow,72298.0,0,1,0,0,Loyal
1399,Graduation,Married,72905.0,0,1,0,0,Loyal
2698,Graduation,Single,47025.0,1,6,0,0,Loyal
6340,Graduation,Single,29938.0,1,6,0,0,At Risk
4107,PhD,Together,46681.0,2,5,0,0,Loyal
10906,PhD,Together,46681.0,2,5,0,0,Loyal
2557,Master,Single,29548.0,1,4,0,0,At Risk
8786,Master,Married,62058.0,1,6,0,0,Loyal
7187,Master,Together,,2,3,0,0,Loyal
6119,PhD,Single,36736.0,2,6,0,0,At Risk
2980,Master,Single,8820.0,2,8,0,0,Promising
3850,Basic,Together,14918.0,1,6,0,0,At Risk
1077,Graduation,Together,56715.0,0,4,0,0,Loyal
9733,Basic,Together,24882.0,1,6,0,0,Promising
8462,Basic,Together,24882.0,1,6,0,0,Promising
4764,Master,Together,40442.0,2,7,1,0,Promising
2223,2n Cycle,Divorced,64176.0,1,6,0,0,Champions
7788,PhD,Married,23536.0,1,3,0,0,At Risk
5827,Graduation,Divorced,35246.0,2,5,0,0,Promising
2958,Graduation,Married,28442.0,2,4,0,0,Promising
4954,Graduation,Married,48195.0,2,6,0,0,Loyal
3139,2n Cycle,Single,74116.0,0,2,0,0,Loyal
9952,Master,Together,78093.0,0,1,0,0,Loyal
8180,Master,Divorced,59354.0,2,6,0,0,Promising
3276,2n Cycle,Together,36301.0,1,7,0,0,Promising
4994,Master,Single,77598.0,0,3,0,0,Champions
3598,Graduation,Married,62710.0,1,4,0,0,Loyal
945,Graduation,Together,36317.0,1,7,0,0,Promising
5048,PhD,Single,42767.0,2,8,0,0,Promising
6214,Master,Married,43815.0,1,6,0,0,Promising
6230,Graduation,Divorced,44421.0,2,8,0,0,Promising
2968,PhD,Divorced,48948.0,0,6,1,0,Loyal
8800,PhD,Divorced,48948.0,0,6,1,0,Loyal
1907,Master,Divorced,63120.0,1,7,1,0,Champions
10478,PhD,Married,55517.0,2,9,1,0,Loyal
4188,Graduation,Single,36864.0,1,8,1,0,Promising
8720,2n Cycle,Together,,0,0,0,0,Loyal
2225,Graduation,Divorced,82582.0,0,1,1,0,Champions
4790,Graduation,Divorced,79803.0,1,1,0,0,Loyal
1131,PhD,Single,52569.0,1,3,0,0,Promising
202,PhD,Widow,82032.0,0,1,0,0,Loyal
9589,PhD,Widow,82032.0,0,1,0,0,Loyal
3900,Graduation,Married,65685.0,1,5,0,0,Loyal
9958,Graduation,Married,65685.0,1,5,0,0,Loyal
8955,PhD,Together,40451.0,2,5,0,0,At Risk
10033,2n Cycle,Divorced,31163.0,1,6,0,0,At Risk
5751,2n Cycle,Divorced,31163.0,1,6,0,0,At Risk
3308,Graduation,Married,35704.0,2,4,0,0,Promising
7297,Graduation,Single,7500.0,1,7,0,0,Promising
8008,Graduation,Together,36075.0,1,6,0,0,Promising
1232,PhD,Together,70038.0,0,2,0,0,Loyal
2345,PhD,Together,70038.0,0,2,0,0,Loyal
1628,Graduation,Together,71796.0,0,4,0,0,Loyal
5081,2n Cycle,Together,47821.0,2,8,0,0,At Risk
839,PhD,Married,45503.0,1,5,0,0,Promising
3706,Graduation,Single,28647.0,1,7,1,0,Promising
5154,Master,Divorced,37760.0,1,6,0,0,At Risk
8584,PhD,Together,85431.0,0,0,0,0,Loyal
6583,2n Cycle,Married,72635.0,0,3,0,0,Loyal
3433,2n Cycle,Married,72635.0,0,3,0,0,Loyal
10486,Graduation,Married,77142.0,0,2,0,0,Loyal
8687,Graduation,Together,53172.0,1,3,0,0,Loyal
7842,Graduation,Single,36065.0,2,8,0,0,Promising
3749,Graduation,Together,73926.0,0,3,0,0,Champions
1331,Graduation,Single,35790.0,1,7,0,0,Promising
5995,Graduation,Divorced,39552.0,2,8,1,0,Loyal
8985,2n Cycle,Together,68316.0,1,6,0,0,Champions
2798,PhD,Together,102160.0,0,4,1,0,Champions
7108,Master,Widow,51390.0,2,5,0,0,Loyal
2781,Graduation,Single,72066.0,0,2,1,0,Loyal
3623,Graduation,Together,21675.0,1,7,0,0,Promising
194,Graduation,Married,48006.0,2,6,0,0,At Risk
10833,Graduation,Married,65106.0,1,6,0,0,Loyal
2315,Graduation,Divorced,58401.0,1,4,0,0,Promising
6336,Graduation,Married,29315.0,2,6,0,0,Promising
10738,Master,Single,49389.0,2,7,0,0,At Risk
8286,PhD,Together,51717.0,1,7,0,0,Promising
2166,2n Cycle,Widow,46779.0,2,4,0,0,At Risk
10691,Master,Married,28520.0,2,6,0,0,At Risk
9739,Graduation,Single,34377.0,1,7,0,0,Promising
1829,PhD,Divorced,54959.0,1,7,1,0,Champions
6260,Master,Together,82384.0,0,1,1,0,Champions
10448,Graduation,Single,46998.0,1,7,0,0,Loyal
1343,Graduation,Together,58554.0,2,7,0,0,Loyal
4749,Graduation,Together,58554.0,2,7,0,0,Loyal
531,PhD,Divorced,57333.0,1,6,1,0,Champions
6905,Graduation,Together,80685.0,0,2,0,0,Loyal
1045,Graduation,Together,52117.0,1,7,0,0,Promising
4012,PhD,Together,62220.0,1,6,1,0,Champions
5529,PhD,Together,64014.0,3,7,0,0,Loyal
4001,PhD,Together,64014.0,3,7,0,0,Loyal
10420,Master,Divorced,46390.0,1,7,0,0,Promising
7723,Graduation,Together,75507.0,0,3,0,0,Champions
2963,Graduation,Together,75507.0,0,3,0,0,Champions
10634,Master,Married,59412.0,0,3,0,0,Loyal
5180,PhD,Divorced,50616.0,1,7,0,0,Promising
6866,Master,Together,35924.0,2,5,0,0,At Risk
1328,2n Cycle,Married,57937.0,1,3,0,0,Loyal
1139,PhD,Married,73356.0,0,2,1,0,Champions
4961,Master,Together,21255.0,1,4,0,0,Promising
5177,Master,Married,58494.0,1,6,0,0,Loyal
2075,Graduation,Married,72460.0,0,1,0,0,Loyal
3428,PhD,Together,68682.0,0,2,0,0,Champions
4500,PhD,Together,68682.0,0,2,0,0,Champions
7369,Master,Married,36959.0,1,8,0,0,At Risk
4381,PhD,Married,46463.0,2,6,0,0,Loyal
9964,Graduation,Single,61825.0,1,4,0,0,Loyal
1630,Graduation,Single,61825.0,1,4,0,0,Loyal
5012,Graduation,Married,28691.0,1,8,0,0,At Risk
6918,Graduation,Married,28691.0,1,8,0,0,At Risk
7822,Graduation,Together,54058.0,1,3,0,0,Loyal
10156,Graduation,Single,84196.0,1,3,0,0,Loyal
3033,Master,Together,38620.0,0,3,0,0,Promising
4119,Master,Together,38620.0,0,3,0,0,Promising
11110,Graduation,Single,3502.0,1,14,0,0,At Risk
332,Graduation,Married,47743.0,1,6,0,0,Promising
737,PhD,Married,80360.0,0,2,0,0,Loyal
10319,Graduation,Married,66303.0,1,8,0,0,Champions
2683,Graduation,Married,52413.0,2,6,0,0,Loyal
3445,Graduation,Single,60714.0,0,5,1,0,Loyal
10913,Master,Single,31385.0,1,8,1,0,At Risk
4427,2n Cycle,Single,83257.0,0,6,1,1,Champions
8717,PhD,Married,80427.0,1,5,0,0,Champions
2066,Graduation,Together,38823.0,1,6,0,0,Promising
3340,Graduation,Married,42014.0,1,8,1,0,Loyal
8685,Graduation,Married,42014.0,1,8,1,0,Loyal
4149,PhD,Together,76140.0,0,2,0,0,Champions
8726,2n Cycle,Divorced,41713.0,2,6,0,0,Promising
2295,PhD,Married,62670.0,1,3,0,0,Loyal
3283,2n Cycle,Married,70932.0,1,3,0,0,Loyal
1915,PhD,Married,78939.0,0,3,0,0,Loyal
800,Graduation,Together,44512.0,2,4,0,0,At Risk
9166,Graduation,Married,63967.0,1,2,0,0,Loyal
5147,Graduation,Single,90842.0,0,1,0,0,Champions
13,PhD,Widow,25358.0,1,6,0,0,At Risk
8557,Graduation,Single,,1,6,0,0,At Risk
8724,Graduation,Single,28567.0,1,6,0,0,At Risk
9381,Graduation,Married,66373.0,2,3,0,0,Loyal
9384,Graduation,Married,66373.0,2,3,0,0,Loyal
3560,Graduation,Together,83844.0,0,1,0,0,Loyal
241,Graduation,Together,83844.0,0,1,0,0,Loyal
7521,Graduation,Together,83844.0,0,1,0,0,Loyal
9799,PhD,Divorced,83664.0,2,5,0,0,Loyal
5123,Master,Married,27450.0,0,7,0,0,Promising
448,PhD,Single,54880.0,1,5,0,0,Loyal
4837,PhD,Married,71322.0,1,4,0,0,Champions
9365,PhD,Single,60000.0,1,6,0,0,Champions
8932,Master,Together,65176.0,1,6,0,0,Champions
7055,PhD,Together,61010.0,1,5,0,0,Loyal
3537,Graduation,Together,31089.0,1,8,0,0,Promising
9081,Graduation,Single,20518.0,1,5,0,0,At Risk
4988,PhD,Married,34469.0,2,4,0,0,Promising
1050,Graduation,Married,28332.0,0,2,0,0,Promising
5610,Graduation,Together,33456.0,2,7,0,0,At Risk
3526,PhD,Married,38443.0,2,7,0,0,At Risk
5136,Graduation,Single,65333.0,1,6,0,0,Loyal
1411,Graduation,Divorced,82623.0,0,1,0,0,Loyal
701,Graduation,Married,73691.0,1,2,0,0,Loyal
6203,Graduation,Together,74485.0,0,3,0,0,Champions
7192,Graduation,Together,65748.0,1,1,0,1,Loyal
5181,Basic,Single,24367.0,1,9,0,0,At Risk
9220,Graduation,Single,91700.0,0,3,1,0,Loyal
7734,Graduation,Absurd,79244.0,0,1,1,0,Champions
10446,PhD,Married,82017.0,0,2,1,0,Loyal
5524,Graduation,Single,58138.0,0,7,1,0,Champions
3830,Master,Married,59354.0,2,3,0,0,Loyal
5186,PhD,Married,58482.0,1,6,0,0,Loyal
8514,Graduation,Together,29478.0,1,6,0,0,At Risk
7165,Graduation,Together,64474.0,1,5,0,0,Loyal
10236,Master,Single,31160.0,1,8,0,0,At Risk
2392,Graduation,Married,40321.0,2,7,0,0,Promising
1920,Graduation,Married,40321.0,2,7,0,0,Promising
3673,Graduation,Single,55239.0,1,5,0,0,Loyal
1453,PhD,Widow,57513.0,0,6,0,0,Champions
4518,Graduation,Together,85693.0,1,5,0,0,Champions
8969,Graduation,Married,71855.0,1,3,0,0,Champions
387,Basic,Married,7500.0,0,8,0,0,At Risk
1079,PhD,Married,71969.0,1,8,0,0,Loyal
164,PhD,Married,28973.0,0,8,0,0,Promising
3434,Graduation,Single,80872.0,0,1,0,0,Loyal
5721,PhD,Married,84117.0,0,2,0,0,Champions
8418,2n Cycle,Single,38741.0,2,7,0,0,At Risk
5300,Master,Married,38961.0,1,7,0,0,Promising
10424,Graduation,Single,75922.0,0,1,0,0,Loyal
11171,Master,Married,56962.0,3,7,0,0,Loyal
1600,Master,Married,56962.0,3,7,0,0,Loyal
7851,Graduation,Widow,70165.0,0,1,0,0,Loyal
10701,Graduation,Married,65308.0,0,4,0,0,Champions
891,Master,Together,29298.0,2,5,0,0,At Risk
6912,PhD,Married,63246.0,2,4,0,0,Loyal
5967,Graduation,Together,33402.0,2,8,0,0,Promising
2109,Graduation,Single,96843.0,0,2,1,0,Champions
6292,PhD,Married,82333.0,0,2,1,0,Loyal
8537,Graduation,Widow,72643.0,0,2,1,0,Champions
9576,PhD,Together,32313.0,1,9,0,0,Promising
5935,Master,Single,55284.0,1,5,0,0,Loyal
10264,Graduation,Divorced,15287.0,1,7,1,0,At Risk
234,Graduation,Divorced,15287.0,1,7,1,0,At Risk
3202,PhD,Married,51563.0,0,8,0,0,Loyal
1103,Master,Married,81929.0,1,6,1,0,Loyal
610,PhD,Together,53593.0,2,8,0,0,Loyal
4480,Master,Married,60432.0,1,6,0,0,Loyal
10660,Master,Married,66726.0,2,7,0,0,Loyal
9353,Graduation,Single,62450.0,1,3,0,0,Loyal
4120,2n Cycle,Single,49514.0,1,7,0,0,Promising
2836,PhD,Married,43269.0,1,8,0,0,At Risk
9579,PhD,Married,33762.0,3,8,0,0,Promising
5841,Graduation,Together,60894.0,1,7,0,0,Loyal
3174,Graduation,Together,87771.0,1,6,1,0,Loyal
5536,Graduation,Together,87771.0,1,6,1,0,Loyal
2061,Graduation,Married,50737.0,1,6,0,0,Promising
8477,Graduation,Divorced,26150.0,3,7,0,0,At Risk
640,Graduation,Married,57304.0,1,5,0,0,Loyal
3828,Graduation,Married,71107.0,1,4,0,0,Champions
4093,Master,Together,53253.0,2,5,0,0,Loyal
8624,Graduation,Married,81320.0,0,2,0,0,Loyal
2802,2n Cycle,Married,87000.0,0,2,0,0,Loyal
368,Graduation,Married,40049.0,1,5,0,0,Promising
3599,Graduation,Married,63684.0,1,5,0,0,Champions
3389,Graduation,Married,69016.0,1,5,0,0,Champions
10710,Graduation,Married,7500.0,1,8,0,0,At Risk
7118,Graduation,Married,73803.0,1,6,1,0,Champions
4937,2n Cycle,Married,46094.0,2,7,0,0,At Risk
1127,PhD,Married,85844.0,0,2,0,0,Loyal
833,Master,Married,38452.0,2,7,0,0,Promising
3565,Master,Married,38452.0,2,7,0,0,Promising
6086,Graduation,Married,80395.0,0,2,0,0,Champions
1763,Graduation,Together,87679.0,0,4,1,0,Champions
4697,Master,Divorced,35416.0,0,8,0,0,Loyal
182,PhD,Together,44124.0,1,8,0,0,Loyal
1165,PhD,Single,50729.0,2,6,0,0,Loyal
5386,Graduation,Together,94384.0,0,2,1,0,Loyal
6024,Graduation,Together,94384.0,0,2,1,0,Loyal
2678,Graduation,Single,34412.0,1,9,0,0,Promising
5790,Graduation,Married,31158.0,1,8,0,0,Promising
236,Graduation,Married,34838.0,2,6,0,0,Promising
6001,Graduation,Married,56775.0,1,5,0,0,Loyal
6250,PhD,Widow,54356.0,1,8,1,0,Loyal
1168,PhD,Married,72159.0,0,2,0,0,Champions
10749,Graduation,Single,8028.0,0,19,0,0,Loyal
2926,Master,Together,55951.0,1,8,0,0,Champions
716,PhD,Together,67911.0,1,3,0,0,Loyal
6544,PhD,Together,67911.0,1,3,0,0,Loyal
4298,PhD,Together,20427.0,1,8,0,0,At Risk
5823,PhD,Single,32303.0,1,5,0,0,At Risk
8375,PhD,Married,55954.0,1,7,0,0,Loyal
5723,PhD,Together,49187.0,1,2,0,0,Promising
5763,Master,Together,49854.0,1,6,0,0,Loyal
8727,Graduation,Divorced,63693.0,1,6,0,0,Champions
3056,Graduation,Divorced,63693.0,1,6,0,0,Champions
8442,Master,Married,19510.0,2,7,0,0,At Risk
3712,Graduation,Divorced,52332.0,0,4,0,0,Promising
10722,Graduation,Together,55593.0,1,6,0,0,Loyal
2406,Graduation,Together,54591.0,1,5,0,0,Loyal
7313,2n Cycle,Widow,74859.0,0,3,0,0,Champions
2656,Graduation,Divorced,40851.0,2,7,0,0,At Risk
1993,PhD,Married,58607.0,1,8,0,0,Loyal
4136,Basic,Single,7500.0,1,9,0,0,Promising
2928,PhD,Single,52614.0,1,8,0,0,Loyal
2920,PhD,Single,52614.0,1,8,0,0,Loyal
6661,Graduation,Married,67445.0,1,6,0,0,Champions
5462,Graduation,Married,67445.0,1,6,0,0,Champions
10897,Graduation,Married,67445.0,1,6,0,0,Champions
10542,PhD,Married,36778.0,2,9,0,0,Promising
5756,Graduation,Together,39453.0,1,6,0,0,At Risk
3570,PhD,Together,42731.0,1,5,0,0,Promising
1072,PhD,Single,40760.0,1,6,0,0,Promising
9606,PhD,Married,69969.0,0,3,1,0,Loyal
2730,Graduation,Single,80317.0,0,1,0,0,Loyal
2995,Master,Together,66636.0,0,1,0,0,Loyal
8210,Master,Married,54730.0,1,4,0,0,Loyal
773,Master,Divorced,42835.0,2,6,0,0,Loyal
5272,Master,Married,53843.0,1,7,0,0,Loyal
5125,Graduation,Married,79530.0,0,2,0,0,Champions
4391,Master,Divorced,63841.0,1,6,0,0,Loyal
6283,Master,Divorced,63841.0,1,6,0,0,Loyal
3421,Master,Divorced,63841.0,1,6,0,0,Loyal
5731,Master,Married,27100.0,1,7,0,0,At Risk
7152,Master,Married,27100.0,1,7,0,0,At Risk
3919,Master,Single,72309.0,0,3,1,0,Loyal
6097,Graduation,Single,50664.0,2,9,0,0,Loyal
5150,Basic,Single,20194.0,1,6,0,0,At Risk
10479,PhD,Married,76618.0,0,1,0,0,Loyal
5966,PhD,Married,45207.0,2,6,0,0,Promising
3439,Graduation,Married,56721.0,2,6,0,0,Promising
6609,Graduation,Widow,27038.0,0,9,1,0,Promising
5393,Graduation,Single,23763.0,1,7,0,0,At Risk
9014,Graduation,Married,37085.0,2,8,0,0,Promising
4050,Master,Married,49605.0,0,3,0,0,Promising
6862,Graduation,Divorced,1730.0,0,20,0,0,Promising
8315,Graduation,Single,34824.0,0,6,0,0,At Risk
5184,Graduation,Single,34824.0,0,6,0,0,At Risk
3643,Master,Married,63206.0,0,2,0,0,Loyal
2589,Graduation,Divorced,26759.0,1,6,0,0,Promising
4887,PhD,Divorced,55412.0,2,5,0,0,At Risk
10104,Graduation,Together,33590.0,3,7,0,0,At Risk
3254,Graduation,Married,70886.0,1,2,0,0,Loyal
2004,Graduation,Single,72679.0,1,1,0,0,Loyal
6142,Master,Married,65073.0,0,2,0,1,Loyal
8553,Graduation,Married,44300.0,2,6,0,0,At Risk
9805,Master,Together,56129.0,1,4,0,0,Loyal
849,Master,Together,56129.0,1,4,0,0,Loyal
1606,Graduation,Together,38590.0,1,8,0,0,At Risk
125,2n Cycle,Together,53083.0,2,7,0,0,Loyal
9305,2n Cycle,Single,79689.0,0,2,0,0,Champions
4706,Graduation,Single,34704.0,1,5,0,0,At Risk
4437,Graduation,Married,65316.0,2,4,0,0,Promising
3081,PhD,Married,41014.0,1,7,0,0,At Risk
