Income,Education,Marital_Status,Kids,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,TotalSpend,Response,NumWebVisitsMonth,Segment,RFM_Score
10979.0,Master,Divorced,0,3,0,3,2,30,0,5,Potential,7
10979.0,Master,Divorced,0,3,0,3,2,30,0,5,Potential,7
57912.0,PhD,Divorced,1,8,3,12,5,916,0,5,Champions,13
36026.0,Graduation,Married,3,2,0,3,2,61,0,6,Potential,7
35788.0,Graduation,Married,2,2,0,3,2,44,0,6,At Risk,6
42243.0,Graduation,Married,2,2,0,3,2,55,0,7,At Risk,6
46086.0,Graduation,Divorced,1,3,1,8,4,343,0,4,Loyal,10
61346.0,Master,Together,1,5,7,10,1,989,0,3,Champions,13
33316.0,Master,Single,2,2,1,4,3,131,0,6,Potential,8
33316.0,Master,Single,2,2,1,4,3,131,0,6,Potential,8
21063.0,Basic,Single,1,2,0,3,2,59,0,6,Potential,7
33697.0,Graduation,Single,1,1,0,2,1,28,0,7,At Risk,6
25804.0,2n Cycle,Married,1,2,0,3,2,55,0,8,At Risk,6
72117.0,Graduation,Married,1,9,7,9,1,1073,0,5,Champions,13
61286.0,Graduation,Married,1,7,1,8,2,608,0,5,Loyal,11
61286.0,Graduation,Married,1,7,1,8,2,608,0,5,Loyal,11
65196.0,Graduation,Together,2,7,6,11,2,1155,0,5,Champions,13
55635.0,Graduation,Divorced,1,7,3,7,4,590,0,6,Loyal,11
42021.0,Master,Together,1,10,1,6,5,573,0,9,Loyal,11
75251.0,Master,Married,0,7,6,5,1,1890,1,5,Champions,13
35322.0,Graduation,Together,3,2,0,4,3,106,0,8,Potential,8
53374.0,PhD,Together,1,4,2,9,6,1064,1,9,Loyal,11
87195.0,Graduation,Married,0,3,11,5,1,1097,1,1,Loyal,12
42395.0,2n Cycle,Single,2,3,1,4,4,182,0,7,Potential,8
82427.0,Graduation,Together,0,3,5,12,1,1456,0,1,Champions,14
44602.0,Master,Together,2,6,1,4,6,292,0,8,Loyal,10
94642.0,Graduation,Married,0,5,7,9,0,2211,0,1,Champions,14
28359.0,Graduation,Together,1,1,0,2,1,16,0,7,At Risk,6
55801.0,Graduation,Single,2,7,2,6,6,527,0,7,Loyal,10
92955.0,Graduation,Married,0,6,7,9,1,1778,1,2,Champions,14
56534.0,Graduation,Together,1,10,4,7,4,815,1,8,Champions,13
69627.0,Graduation,Single,1,8,2,11,2,861,0,5,Champions,13
78579.0,Master,Divorced,0,5,6,4,1,1812,1,3,Loyal,12
44964.0,Graduation,Together,2,1,0,3,1,41,0,8,At Risk,6
30899.0,PhD,Single,1,1,0,3,2,33,0,6,At Risk,6
78825.0,PhD,Divorced,0,5,10,13,1,895,1,3,Champions,13
25545.0,Graduation,Married,1,2,2,3,3,210,1,6,Potential,9
47111.0,PhD,Widow,1,3,2,10,6,1092,0,9,Loyal,12
49667.0,PhD,Single,0,5,10,5,2,1396,1,8,Champions,14
66000.0,Master,Together,0,1,3,5,1,711,0,1,Loyal,11
46910.0,PhD,Together,2,2,0,3,2,68,0,6,Potential,7
25224.0,Basic,Married,1,1,1,3,2,46,0,3,At Risk,6
77382.0,Graduation,Together,1,5,7,12,2,1121,0,1,Champions,13
28420.0,PhD,Divorced,1,1,0,2,1,13,0,6,At Risk,6
32952.0,Graduation,Divorced,1,2,0,3,1,55,0,7,At Risk,6
46149.0,Graduation,Married,1,5,1,7,5,362,0,5,Loyal,10
83532.0,PhD,Together,0,4,6,4,1,1853,0,1,Loyal,12
73059.0,PhD,Together,1,9,3,13,1,1095,0,4,Champions,13
73059.0,PhD,Together,1,9,3,13,1,1095,0,4,Champions,13
35701.0,Graduation,Married,0,1,0,3,1,46,0,6,At Risk,6
89616.0,Master,Single,0,7,5,12,1,1644,1,2,Champions,14
105471.0,Graduation,Together,0,9,8,13,0,1724,1,3,Champions,14
78427.0,Master,Widow,0,3,7,10,3,1930,1,3,Champions,14
22518.0,Graduation,Married,1,2,1,2,2,61,1,5,Potential,7
59809.0,Graduation,Married,2,3,3,6,3,877,0,8,Loyal,11
39660.0,Graduation,Single,1,7,1,3,3,299,1,9,Loyal,10
52203.0,2n Cycle,Together,0,8,7,11,1,939,0,6,Champions,13
35860.0,PhD,Alone,2,1,1,2,2,49,1,5,At Risk,6
35860.0,PhD,Divorced,2,1,1,2,2,49,0,5,At Risk,6
35860.0,PhD,Divorced,2,1,1,2,2,49,0,5,At Risk,6
35860.0,PhD,Divorced,2,1,1,2,2,49,1,5,At Risk,6
76842.0,PhD,Widow,0,1,8,7,1,1130,0,0,Loyal,12
15033.0,Graduation,Single,0,1,0,3,1,19,0,3,At Risk,6
67353.0,PhD,Married,1,5,6,12,5,913,0,2,Champions,13
17003.0,2n Cycle,Married,1,2,0,4,3,38,0,5,Potential,7
65735.0,Master,Together,2,6,2,6,5,395,0,7,Loyal,10
45684.0,Graduation,Widow,1,1,0,2,1,28,0,7,At Risk,6
21918.0,Graduation,Together,1,2,0,3,2,33,0,6,At Risk,6
51267.0,Graduation,Married,2,3,3,5,4,270,0,4,Loyal,10
59868.0,Graduation,Together,1,11,2,12,7,1194,0,6,Champions,14
51373.0,Graduation,Married,0,3,5,3,1,393,0,4,Loyal,10
46692.0,Master,Together,1,6,1,5,3,397,0,6,Loyal,10
157733.0,Master,Together,1,1,0,1,0,59,0,1,Potential,7
54432.0,PhD,Married,3,1,0,3,1,38,0,4,At Risk,6
79607.0,Graduation,Single,0,3,6,6,1,1923,1,1,Champions,13
51813.0,Graduation,Divorced,2,2,0,3,2,63,0,7,Potential,7
17487.0,Basic,Married,1,1,0,2,1,18,0,7,At Risk,6
40706.0,PhD,Together,3,3,0,4,4,81,0,7,Potential,8
62859.0,PhD,Divorced,1,9,4,6,4,1307,0,6,Champions,13
61074.0,Graduation,Married,1,11,5,8,7,1102,0,7,Champions,13
43638.0,Graduation,Widow,1,4,1,4,2,201,0,7,Loyal,10
58116.0,Graduation,Married,1,3,3,8,2,443,0,2,Loyal,10
62187.0,PhD,Widow,1,6,2,10,3,636,0,4,Loyal,12
46344.0,Graduation,Single,2,1,1,2,2,27,0,5,At Risk,6
77353.0,Graduation,Married,1,6,4,8,2,670,0,4,Loyal,12
69759.0,PhD,Single,0,4,6,5,3,1029,1,3,Loyal,12
21846.0,Graduation,Divorced,1,4,0,3,4,84,0,8,Potential,8
76532.0,Graduation,Together,2,9,5,7,4,820,0,5,Champions,13
70053.0,Master,Married,1,8,5,10,3,1012,0,5,Champions,13
75342.0,2n Cycle,Single,1,5,2,10,1,563,0,4,Loyal,11
27590.0,Master,Together,1,1,0,2,1,12,0,7,At Risk,6
51148.0,Graduation,Married,2,5,1,6,4,315,0,6,Loyal,10
33378.0,Graduation,Divorced,2,2,0,4,3,99,0,7,Potential,8
32644.0,PhD,Married,1,7,1,6,4,413,0,8,Loyal,10
33581.0,PhD,Married,2,1,0,2,1,17,0,8,At Risk,6
12393.0,2n Cycle,Married,0,2,0,3,1,57,0,9,Potential,7
42710.0,PhD,Single,1,4,5,3,2,406,0,6,Loyal,10
82347.0,2n Cycle,Married,0,7,7,10,1,1853,0,3,Champions,14
82347.0,2n Cycle,Married,0,7,7,10,1,1853,1,3,Champions,14
22554.0,PhD,Married,2,2,0,4,4,41,0,5,Potential,7
17323.0,Graduation,Married,0,1,0,3,1,46,0,8,At Risk,6
62204.0,Graduation,Divorced,2,4,5,12,1,946,0,3,Champions,13
78028.0,PhD,Widow,1,6,4,9,1,528,1,7,Loyal,11
63887.0,Graduation,Divorced,1,9,6,12,5,1245,0,6,Champions,14
32727.0,PhD,Together,0,7,3,5,2,529,0,8,Loyal,11
29103.0,Graduation,Together,1,1,0,3,2,48,0,9,At Risk,6
61482.0,Graduation,Married,0,3,2,6,1,299,0,2,Loyal,10
20587.0,Graduation,Single,1,1,1,2,1,25,0,7,At Risk,6
20587.0,Graduation,Single,1,1,1,2,1,25,0,7,At Risk,6
52190.0,PhD,Together,2,2,1,3,3,77,0,5,Potential,8
48186.0,Graduation,Together,1,4,1,4,3,219,0,7,Loyal,10
19329.0,Graduation,Married,1,4,0,3,3,60,0,8,Potential,8
34109.0,Master,Married,1,0,0,3,1,22,0,4,At Risk,6
23477.0,Graduation,Married,1,3,0,4,3,147,0,8,Potential,8
47472.0,PhD,Together,2,2,0,4,2,75,0,5,Potential,8
14849.0,PhD,Divorced,1,2,0,4,3,65,0,8,Potential,7
26224.0,2n Cycle,Married,1,2,1,3,3,63,0,6,Potential,7
27238.0,PhD,Single,2,3,0,3,3,57,0,9,Potential,7
,Master,Together,1,4,2,6,2,317,0,5,Potential,9
57967.0,Graduation,Single,1,4,2,8,5,468,0,5,Potential,9
51569.0,PhD,Widow,1,7,1,7,4,467,1,8,Loyal,10
72550.0,PhD,Married,2,5,2,12,9,1319,0,8,Loyal,12
44511.0,Master,Married,1,8,4,8,6,727,0,8,Loyal,12
62972.0,2n Cycle,Married,1,7,4,3,2,587,1,6,Potential,9
62972.0,2n Cycle,Married,1,7,4,3,2,587,0,6,Potential,9
77845.0,PhD,Together,0,3,5,12,1,1346,0,1,Champions,13
36663.0,PhD,Married,1,1,1,3,1,35,0,2,At Risk,5
53204.0,Master,Married,2,1,0,3,1,45,0,4,At Risk,5
21059.0,Master,Married,1,3,0,3,3,44,0,6,At Risk,6
67087.0,Master,Married,1,7,5,8,2,794,0,4,Loyal,12
73892.0,Graduation,Single,0,3,11,8,1,1507,1,1,Champions,13
75114.0,Graduation,Together,0,3,10,5,1,1253,0,2,Loyal,12
42192.0,Graduation,Married,0,2,1,3,1,100,0,4,Potential,7
31454.0,Graduation,Married,2,2,0,3,3,48,0,8,At Risk,5
22775.0,Graduation,Together,1,1,0,2,1,15,0,8,At Risk,5
22775.0,Graduation,Together,1,1,0,2,1,15,0,8,At Risk,5
31590.0,Graduation,Together,1,1,0,3,1,38,0,8,At Risk,5
80134.0,Graduation,Married,1,5,3,6,2,1690,1,6,Loyal,11
80134.0,Graduation,Married,1,5,3,6,2,1690,1,6,Loyal,11
14188.0,Basic,Married,0,2,0,4,1,75,0,6,Potential,7
18169.0,PhD,Married,1,1,0,2,1,21,0,8,At Risk,5
62503.0,Graduation,Married,1,8,3,11,4,973,0,5,Loyal,12
46734.0,Graduation,Married,1,6,1,5,2,330,0,7,Potential,9
68126.0,PhD,Single,0,7,4,5,1,1820,1,9,Loyal,12
52869.0,PhD,Married,2,3,1,4,3,172,1,7,Potential,7
26576.0,Graduation,Single,1,1,0,2,1,27,1,9,At Risk,5
75825.0,Graduation,Single,0,5,8,9,0,2209,1,4,Champions,13
57045.0,Graduation,Married,1,4,2,9,3,454,0,3,Loyal,10
34984.0,2n Cycle,Together,2,1,0,3,2,38,0,7,At Risk,5
27803.0,Graduation,Married,1,3,0,4,2,176,0,8,Potential,7
69283.0,PhD,Married,1,7,3,13,4,904,0,5,Loyal,12
18746.0,Basic,Single,1,3,0,3,2,64,0,6,Potential,7
70924.0,2n Cycle,Married,0,6,6,7,1,1363,0,3,Loyal,12
70924.0,2n Cycle,Married,0,6,6,7,1,1363,0,3,Loyal,12
69401.0,2n Cycle,Together,1,4,4,5,4,690,0,2,Loyal,10
75012.0,Master,Divorced,0,3,8,11,1,1027,0,1,Loyal,12
85738.0,Master,Together,0,3,6,11,1,1371,0,1,Champions,13
60934.0,Graduation,Together,1,6,4,11,2,873,0,4,Loyal,12
27161.0,Master,Married,1,1,0,3,1,52,0,7,At Risk,5
64325.0,PhD,Divorced,1,10,3,5,5,1307,0,7,Loyal,12
18978.0,Basic,Married,1,1,0,3,1,37,0,8,At Risk,5
41124.0,Graduation,Married,1,7,3,4,7,506,0,8,Potential,9
39684.0,PhD,Single,1,2,1,2,2,81,1,7,At Risk,6
53378.0,PhD,Married,2,9,4,6,10,793,1,8,Loyal,11
37040.0,Graduation,Married,0,4,2,5,1,316,0,8,Potential,9
78710.0,Master,Married,1,7,6,12,3,1092,0,4,Loyal,12
92910.0,Graduation,Married,0,6,7,13,1,1795,0,1,Champions,13
36283.0,Graduation,Together,2,1,0,3,2,29,0,4,At Risk,5
79632.0,PhD,Together,0,6,4,9,1,1113,0,2,Loyal,11
28587.0,Graduation,Together,1,2,0,4,3,78,0,6,Potential,7
88325.0,Graduation,Together,0,6,2,9,1,1623,0,2,Loyal,12
51412.0,Master,Married,1,3,2,4,2,195,0,4,Potential,9
63998.0,2n Cycle,Divorced,0,7,6,11,1,1168,1,4,Loyal,12
38593.0,2n Cycle,Single,1,4,1,3,3,177,0,8,Potential,7
27889.0,Master,Married,1,1,1,2,1,26,0,6,At Risk,5
45889.0,2n Cycle,Single,1,1,0,3,1,46,0,6,At Risk,5
56575.0,PhD,Together,2,7,3,7,3,542,0,5,Loyal,10
16014.0,Basic,Single,2,1,1,4,4,38,0,3,At Risk,6
61331.0,Master,Alone,2,11,1,6,5,632,0,8,Loyal,10
70893.0,Master,Single,0,6,6,10,1,1508,0,3,Champions,13
2447.0,Graduation,Married,1,0,28,0,15,1730,0,1,Champions,13
64849.0,Graduation,Single,0,9,3,6,1,1336,1,5,Loyal,12
42387.0,Graduation,Married,1,8,1,7,5,684,0,8,Loyal,11
80617.0,2n Cycle,Single,0,4,6,8,1,1435,0,2,Loyal,12
54006.0,Graduation,Together,1,8,1,7,2,581,0,7,Loyal,10
16531.0,Graduation,Together,1,3,0,3,3,44,0,7,At Risk,6
30843.0,PhD,Together,2,1,1,2,2,35,0,5,At Risk,5
18988.0,PhD,Married,1,1,0,3,2,16,0,7,At Risk,5
81051.0,PhD,Married,0,5,5,12,1,1501,0,2,Champions,13
39747.0,Graduation,Single,1,5,1,4,3,273,0,8,Potential,9
34554.0,PhD,Single,1,2,0,3,2,55,0,6,At Risk,5
52854.0,PhD,Married,2,2,1,4,2,116,0,5,Potential,7
81205.0,Graduation,Together,0,5,6,7,1,2009,1,2,Loyal,12
69084.0,PhD,Married,1,7,3,13,2,1586,0,8,Champions,13
69084.0,PhD,Married,1,7,3,13,2,1586,0,8,Champions,13
65352.0,PhD,Married,1,4,2,8,2,405,0,4,Potential,9
22063.0,Graduation,Married,1,2,0,3,2,55,0,7,At Risk,5
47691.0,Graduation,Single,1,1,0,2,1,21,0,6,At Risk,5
29187.0,PhD,Married,1,1,0,3,1,34,0,8,At Risk,5
72504.0,Graduation,Single,1,5,9,6,2,1478,0,2,Champions,13
33986.0,Graduation,Divorced,1,1,0,3,1,44,0,7,At Risk,5
42386.0,Master,Together,1,3,0,3,1,100,0,8,Potential,7
42386.0,Master,Together,1,3,0,3,1,100,0,8,Potential,7
36957.0,PhD,Divorced,2,3,2,2,4,152,1,9,Potential,7
13724.0,Basic,Together,1,2,0,2,1,58,0,9,At Risk,6
42664.0,Graduation,Married,1,1,0,3,1,24,0,6,At Risk,5
37334.0,PhD,Together,2,3,0,4,4,62,0,4,Potential,7
78497.0,2n Cycle,Married,0,5,7,12,1,978,0,2,Loyal,12
78497.0,2n Cycle,Married,0,5,7,12,1,978,0,2,Loyal,12
58821.0,2n Cycle,Together,1,9,2,9,1,728,0,6,Loyal,12
58398.0,Graduation,Together,0,5,4,8,3,596,0,4,Loyal,10
80950.0,Master,Married,0,6,7,9,1,1213,0,2,Champions,13
30732.0,PhD,Married,1,4,1,4,4,185,0,8,Potential,8
89572.0,2n Cycle,Single,0,7,7,9,1,2059,1,4,Champions,13
57107.0,Graduation,Single,1,4,4,8,7,416,1,8,Loyal,10
76467.0,Graduation,Single,1,2,5,5,2,1575,1,6,Loyal,11
,Graduation,Single,2,1,0,2,1,18,0,7,At Risk,5
51315.0,Graduation,Together,0,2,2,5,1,222,0,2,Potential,9
43602.0,Graduation,Single,2,3,1,2,3,68,0,6,Potential,7
38643.0,Graduation,Single,2,2,0,3,2,49,0,7,At Risk,5
49090.0,Graduation,Single,1,7,2,9,3,688,0,7,Loyal,11
70617.0,Graduation,Married,0,3,3,7,1,1280,0,2,Loyal,11
67536.0,PhD,Married,1,11,5,11,3,1829,0,8,Champions,13
27573.0,Graduation,Married,1,5,1,4,4,244,0,8,Potential,9
13533.0,2n Cycle,Divorced,1,2,0,3,2,48,0,7,At Risk,5
50725.0,Graduation,Married,1,8,1,8,4,586,0,8,Loyal,10
25851.0,Graduation,Together,1,2,0,3,2,48,0,7,At Risk,5
57113.0,Graduation,Married,2,4,1,5,6,263,0,7,Potential,9
62847.0,Master,Together,0,3,6,4,1,1612,0,2,Loyal,11
68627.0,Graduation,Single,0,2,3,6,1,825,0,1,Loyal,10
25271.0,Graduation,Married,1,1,1,2,1,50,0,9,At Risk,5
63810.0,Graduation,Single,1,4,3,12,4,1371,0,8,Loyal,12
63810.0,Graduation,Single,1,4,3,12,4,1371,0,8,Loyal,12
65488.0,PhD,Together,0,3,4,6,1,963,0,1,Loyal,10
36927.0,Master,Single,2,3,0,3,2,71,0,8,Potential,7
22108.0,Graduation,Married,2,2,0,3,2,31,0,7,At Risk,5
72025.0,Graduation,Married,0,4,8,13,1,1677,1,2,Champions,13
33183.0,Graduation,Married,1,4,0,3,2,120,0,7,Potential,7
23661.0,Master,Together,1,1,0,3,1,23,0,7,At Risk,5
25315.0,2n Cycle,Together,1,3,0,3,3,54,0,8,At Risk,6
45938.0,Graduation,Single,0,8,4,6,2,636,0,6,Loyal,11
66951.0,Graduation,Single,0,3,4,7,1,1117,0,1,Loyal,10
77298.0,Graduation,Together,1,6,6,11,1,969,0,3,Loyal,12
77298.0,Graduation,Together,1,6,6,11,1,969,0,3,Loyal,12
43018.0,Master,Together,1,2,2,2,1,133,0,5,Potential,7
75759.0,Graduation,Married,0,9,7,9,1,2486,1,5,Champions,13
33996.0,PhD,Single,0,1,1,3,1,71,0,4,At Risk,6
33996.0,PhD,Single,0,1,1,3,1,71,0,4,At Risk,6
54137.0,Graduation,Divorced,1,4,1,4,2,203,0,6,Potential,9
61223.0,Graduation,Married,1,9,3,4,2,1341,0,5,Loyal,12
69674.0,PhD,Divorced,2,10,2,10,3,845,0,5,Loyal,12
49494.0,Master,Single,1,6,1,5,2,385,0,7,Potential,9
51195.0,Graduation,Together,2,9,2,5,8,564,0,8,Loyal,10
37284.0,2n Cycle,Married,2,0,0,3,1,23,0,6,At Risk,5
37284.0,2n Cycle,Married,2,0,0,3,1,23,0,6,At Risk,5
42011.0,Graduation,Together,1,3,1,4,4,189,0,8,Potential,7
70044.0,Graduation,Divorced,1,7,10,5,4,1504,0,5,Champions,13
46053.0,Graduation,Together,1,3,2,4,3,209,0,5,Potential,9
24480.0,Basic,Married,1,3,0,4,3,102,0,7,Potential,7
54233.0,Graduation,Married,1,11,6,5,4,981,0,8,Loyal,12
36130.0,Graduation,Single,1,3,8,4,6,488,1,4,Loyal,10
56559.0,PhD,Together,1,4,3,8,3,484,0,4,Loyal,10
92859.0,Master,Single,0,5,4,12,1,2077,0,2,Champions,13
44010.0,Graduation,Together,1,10,2,6,6,662,0,9,Loyal,11
80124.0,Graduation,Married,0,3,7,8,1,1495,0,1,Loyal,12
80124.0,Graduation,Married,0,3,7,8,1,1495,0,1,Loyal,12
50183.0,Graduation,Married,2,3,1,6,7,231,0,5,Potential,9
64722.0,Graduation,Married,1,8,2,11,4,805,0,6,Loyal,12
37395.0,PhD,Together,1,1,0,3,1,39,0,6,At Risk,5
29543.0,Master,Married,2,3,1,2,2,63,0,7,Potential,7
19514.0,Graduation,Married,2,3,1,2,4,69,1,8,Potential,7
19514.0,Graduation,Married,2,3,1,2,4,69,0,8,Potential,7
59481.0,Graduation,Together,1,3,3,8,2,461,0,2,Potential,9
91712.0,Master,Single,0,9,7,11,0,2217,1,3,Champions,13
80144.0,Graduation,Together,0,3,7,8,1,1367,0,1,Loyal,12
59973.0,PhD,Married,0,3,4,7,1,382,0,1,Potential,9
68352.0,PhD,Single,1,8,5,9,3,871,0,6,Loyal,12
81169.0,Master,Single,0,5,7,9,1,2089,0,2,Champions,13
61456.0,Graduation,Married,1,6,10,13,4,1388,0,4,Champions,13
22634.0,Basic,Together,0,2,1,2,1,96,0,8,At Risk,6
22634.0,Basic,Together,0,2,1,2,1,96,0,8,At Risk,6
23957.0,Graduation,Married,1,2,0,3,1,68,1,6,At Risk,6
33471.0,Graduation,Married,1,3,0,4,3,93,0,7,Potential,7
52157.0,PhD,Together,1,3,2,5,2,265,0,4,Potential,9
30298.0,PhD,Single,0,1,1,3,1,28,0,3,At Risk,5
56551.0,PhD,Widow,2,2,1,4,3,138,0,4,Potential,7
56551.0,PhD,Widow,2,2,1,4,3,138,0,4,Potential,7
65487.0,Master,Absurd,0,3,5,6,3,1169,0,2,Loyal,10
65487.0,Master,Together,0,3,5,6,3,1169,0,2,Loyal,10
44213.0,Graduation,Single,2,2,1,5,4,152,0,6,Potential,7
40344.0,PhD,Married,1,4,1,5,2,218,0,7,Potential,9
57867.0,Graduation,Together,1,7,2,9,7,612,0,6,Loyal,10
25410.0,Graduation,Married,1,1,0,4,1,38,0,4,At Risk,5
13260.0,Graduation,Married,2,3,0,3,4,49,0,8,At Risk,6
42691.0,Graduation,Married,0,5,1,6,1,358,0,5,Potential,9
36138.0,Master,Married,2,3,1,4,5,151,0,7,Potential,7
57136.0,Master,Married,2,5,2,10,9,642,0,6,Loyal,11
58275.0,Graduation,Widow,2,8,2,7,6,615,0,7,Loyal,10
54237.0,PhD,Divorced,1,5,2,5,4,361,0,6,Potential,9
34596.0,PhD,Married,1,1,0,2,1,23,1,8,At Risk,5
34596.0,PhD,Married,1,1,0,2,1,23,0,8,At Risk,5
74881.0,Master,Together,2,9,2,12,4,964,0,5,Loyal,12
74881.0,Master,Together,2,9,2,12,4,964,0,5,Loyal,12
44267.0,Graduation,Divorced,2,5,2,4,5,310,0,9,Potential,9
68487.0,Graduation,Married,0,9,7,13,1,1366,0,4,Champions,13
68487.0,Graduation,Married,0,9,7,13,1,1366,0,4,Champions,13
80982.0,Graduation,Single,2,11,5,11,3,1191,0,5,Champions,13
69508.0,Graduation,Together,1,11,4,11,2,1135,0,6,Loyal,12
63342.0,PhD,Together,1,8,3,5,3,1101,0,6,Loyal,11
63342.0,PhD,Together,1,8,3,5,3,1101,1,6,Loyal,11
82014.0,Graduation,Single,0,3,6,12,1,1511,1,6,Champions,13
76320.0,Graduation,Widow,1,6,3,4,2,932,0,2,Loyal,10
64587.0,Graduation,Divorced,2,1,1,4,2,108,0,3,Potential,7
74190.0,Graduation,Married,1,4,2,11,2,641,0,2,Loyal,11
32765.0,Master,Married,1,2,0,4,2,46,0,5,At Risk,6
,2n Cycle,Single,2,1,0,2,1,21,0,7,At Risk,5
22212.0,2n Cycle,Married,1,2,0,4,2,69,0,6,Potential,7
18358.0,Graduation,Single,1,3,0,4,3,57,0,7,Potential,7
26067.0,Graduation,Married,1,3,0,3,3,56,0,8,Potential,7
22390.0,Basic,Together,0,1,0,2,1,26,0,7,At Risk,5
70440.0,Graduation,Together,0,5,10,7,1,1572,0,3,Champions,13
60199.0,Graduation,Single,3,0,0,3,1,18,0,4,At Risk,5
38547.0,Graduation,Together,1,1,0,2,1,22,0,8,At Risk,5
19107.0,Graduation,Married,1,1,0,3,2,46,0,7,At Risk,5
37929.0,PhD,Single,0,4,2,5,2,265,1,7,Potential,9
16813.0,Graduation,Single,0,2,0,3,1,50,0,7,At Risk,5
62187.0,Graduation,Married,0,4,8,5,1,1283,0,3,Loyal,12
57811.0,Graduation,Together,1,7,2,11,5,802,0,5,Loyal,12
50943.0,Master,Together,1,1,0,3,1,46,0,5,At Risk,5
50943.0,Master,Together,1,1,0,3,1,46,0,5,At Risk,5
53201.0,Graduation,Single,2,6,3,5,8,415,0,7,Potential,9
54414.0,Graduation,Together,2,3,1,5,4,211,0,4,Potential,9
26290.0,Graduation,Together,2,2,0,4,4,77,0,6,Potential,7
61250.0,Graduation,Divorced,1,5,2,12,6,730,0,5,Loyal,11
28389.0,Basic,Together,0,1,0,2,1,28,0,7,At Risk,5
55250.0,Master,Single,1,7,5,10,4,903,0,5,Loyal,12
37758.0,Graduation,Together,2,1,0,3,2,40,0,8,At Risk,5
37758.0,Graduation,Together,2,1,0,3,2,40,0,8,At Risk,5
37633.0,PhD,Married,2,1,0,3,2,38,0,9,At Risk,5
33629.0,PhD,Together,2,3,1,4,5,152,0,9,Potential,7
36947.0,PhD,Married,2,3,0,4,4,146,0,9,Potential,7
69142.0,Graduation,Divorced,1,8,1,7,3,535,0,5,Loyal,10
53154.0,Graduation,Married,1,3,1,4,1,158,0,4,Potential,7
65695.0,PhD,Married,1,5,4,10,2,656,0,4,Loyal,11
69805.0,PhD,Together,1,6,8,11,2,1038,0,2,Loyal,12
36975.0,2n Cycle,Single,1,1,0,3,1,33,0,7,At Risk,5
26228.0,Graduation,Married,1,1,0,2,1,25,0,8,At Risk,5
37787.0,Master,Married,1,3,0,3,1,106,0,8,Potential,7
37087.0,PhD,Married,1,4,2,8,3,401,0,6,Potential,9
57247.0,2n Cycle,Together,1,2,1,7,2,232,0,2,Potential,9
36930.0,PhD,Married,1,5,2,4,5,297,0,8,Potential,9
48721.0,Master,Divorced,2,4,2,5,6,293,0,6,Potential,9
43641.0,Master,Married,2,2,1,4,3,139,0,6,Potential,7
75903.0,Graduation,Married,1,6,6,9,2,901,0,3,Loyal,12
71391.0,Graduation,Married,1,6,5,12,5,1043,0,3,Loyal,12
16927.0,PhD,Married,2,3,0,4,5,53,0,8,At Risk,6
27215.0,Graduation,Divorced,3,2,1,4,4,102,0,6,Potential,7
53858.0,Graduation,Married,1,4,3,6,4,915,0,4,Loyal,10
30983.0,Graduation,Single,0,4,0,3,1,167,1,8,Potential,7
43462.0,Graduation,Together,2,4,1,5,6,240,0,8,Potential,9
63943.0,Graduation,Married,1,6,4,6,1,1106,0,5,Loyal,11
26816.0,Graduation,Single,0,0,0,3,1,22,0,4,At Risk,5
75484.0,2n Cycle,Together,1,7,3,6,2,1159,0,4,Loyal,11
33564.0,Master,Together,1,1,1,3,1,71,0,5,At Risk,6
54348.0,Master,Married,2,2,0,4,2,90,0,6,Potential,7
54984.0,Graduation,Married,1,6,1,6,4,358,0,7,Potential,9
34738.0,Graduation,Single,1,1,0,3,1,20,0,6,At Risk,5
68118.0,Graduation,Divorced,1,8,9,4,2,928,0,6,Loyal,12
68118.0,Graduation,Divorced,1,8,9,4,2,928,0,6,Loyal,12
22682.0,Graduation,Together,1,2,1,4,3,95,0,4,Potential,7
51948.0,Graduation,Married,1,5,2,4,2,311,0,5,Potential,9
25293.0,Graduation,Married,1,1,1,2,1,37,0,8,At Risk,5
25293.0,Graduation,Married,1,1,1,2,1,37,0,8,At Risk,5
41551.0,PhD,Married,2,5,1,5,5,279,0,8,Potential,9
56067.0,PhD,Together,1,7,4,7,2,725,0,5,Loyal,11
67433.0,Graduation,Married,2,6,5,13,4,992,0,4,Loyal,12
22010.0,Graduation,Together,1,2,0,3,2,33,0,8,At Risk,5
64831.0,2n Cycle,Single,2,6,3,5,8,1120,0,6,Loyal,10
62820.0,Graduation,Married,0,3,4,6,1,976,0,1,Loyal,10
62820.0,Graduation,Married,0,3,4,6,1,976,0,1,Loyal,10
78353.0,2n Cycle,Divorced,1,10,2,11,1,1576,0,8,Champions,13
57183.0,Master,Married,2,9,1,7,8,610,0,8,Loyal,10
23478.0,Graduation,Single,0,3,0,3,1,129,0,8,Potential,7
30168.0,Graduation,Single,1,6,1,4,7,279,0,9,Potential,9
37155.0,Graduation,Married,1,2,0,4,1,74,0,5,Potential,7
16581.0,Basic,Single,0,0,0,3,1,24,0,4,At Risk,5
41850.0,Graduation,Married,2,3,0,3,3,96,0,8,Potential,7
81380.0,Master,Divorced,0,4,2,10,1,1893,0,2,Loyal,12
56386.0,Graduation,Together,2,9,1,7,8,612,0,9,Loyal,10
25818.0,Graduation,Divorced,1,0,1,2,1,28,0,7,At Risk,5
